"Name","entity_name","entity_removal_rate","number_of_removal_annotations","number_of_removal_surfaceforms","entity_removal_method","current_iteration","iteration_time","test_f1","per_gpu_train_batch_size","best_dev_f1","State","Notes","User","Tags","Created","Runtime","Sweep","adam_epsilon","cache_dir","cache_dir_name","config_name","data_dir","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","eval_all_checkpoints","eval_batch_size","evaluate_during_training","fp16","fp16_opt_level","gradient_accumulation_steps","integration_method","label_index","labels","learning_rate","lexicon","lexicon_embeds_size","load_big_file","local_rank","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","model_type","n_gpu","no_cuda","not_use_best_model","num_train_epochs","number_of_annotations","output_dir","overwrite_cache","overwrite_output_dir","per_gpu_eval_batch_size","pos","pos_embeds_size","project_name","removal_rate","save_steps","seed","separator","server_ip","server_port","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","visible_device","warmup_steps","weight_decay","whether_integrate_lexicon","whether_integrate_pos","write_examples_to_file","best_dev_precision","best_dev_recall","dev_f1","dev_precision","dev_recall","epoch","eval_loss","loss","lr","test_precision","test_recall","train instances","removal_method","train_batch_size"
"vivid-vortex-443","Gene","0.1","8199","339","remove_surfaceforms_randomly","1","4","0.736259043714847","48","0.7351136645742455","finished","-","possible961","","2022-10-15T19:10:55.000Z","35781","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7501447596988998","0.7206731103539392","0.733549387064957","0.7433426144070822","0.7240108476461998","19","0.3159924741409322","3.262063910369761e-8","0","0.7582679935665461","0.7154916886011714","74905","None","48"
"trim-yogurt-477","Gene","0.1","8243","374","remove_surfaceforms_randomly","2","4","0.7425662687771424","48","0.7388118743765265","finished","-","possible961","","2022-10-16T05:07:18.000Z","35259","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7310415248468346","0.7467491829497254","0.7337181711938237","0.7476183602771362","0.7203254293859954","19","0.32738976306985257","0.0000017482374096289278","0","0.7431305958629206","0.7420027981314173","74905","None","48"
"amber-microwave-513","Gene","0.1","8339","221","remove_surfaceforms_randomly","3","4","0.7364856664320217","48","0.7311820364355317","finished","-","possible961","","2022-10-16T14:54:59.000Z","35400","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7426665710392312","0.7200472846116404","0.7289408430747432","0.7429417286446675","0.715457895834782","19","0.35651303231089165","1.1997944056929556e-8","0","0.7543196678517267","0.7194754689241422","74905","None","48"
"peachy-disco-36","Gene","0.1","8205","289","remove_surfaceforms_randomly","0","5","0.7360288249945591","48","0.7265306122448979","finished","-","possible961","","2022-10-14T19:19:17.000Z","26268","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7289974796975637","0.7240803838397886","0.7265306122448979","0.7289974796975637","0.7240803838397886","19","0.3089371074895065","3.888440551236272e-7","0","0.7508819538670285","0.7217519148229826","74905","None",""
"jolly-silence-527","Chemical","0.1","11581","225","remove_surfaceforms_randomly","3","4","0.8231658441897074","48","0.8212290502793296","finished","-","possible961","","2022-10-16T20:29:15.000Z","41751","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_surfaceforms_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8517536830425938","0.7928165700843421","0.8212290502793296","0.8517536830425938","0.7928165700843421","19","0.1986472817310105","4.1889502426784014e-10","0","0.8621045392022009","0.7875926302367269","99037","None","48"
"mild-spaceship-448","Chemical","0.1","11434","189","remove_surfaceforms_randomly","1","4","0.8280623048140233","48","0.8235573075669107","finished","-","possible961","","2022-10-15T19:17:11.000Z","45273","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_surfaceforms_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.851808706315144","0.7971197429571404","0.8235573075669107","0.851808706315144","0.7971197429571404","19","0.1867014499854921","2.5643579647294246e-9","0","0.8683538143326439","0.791344039325116","99037","None","48"
"smooth-haze-87","Chemical","0.1","11458","6322","remove_annotations_randomly","0","4","0.8712384551182691","48","0.8648066846055801","finished","-","possible961","","2022-10-15T06:55:29.000Z","43153","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8539941821436563","0.8758964943484996","0.8523317574271873","0.8673160301716458","0.8378564461529634","19","0.09701210462361486","0.0000020709430798888205","0","0.8648530536436141","0.8777188475966958","99037","None",""
"devoted-salad-219","CellLine","0.1","250","202","remove_annotations_randomly","1","5","0.6983993260320135","48","0.7308132875143185","finished","-","possible961","","2022-10-15T08:39:03.000Z","5683","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.7541371158392435","0.7088888888888889","0.7297605473204106","0.7494145199063232","0.7111111111111111","19","0.09995188351188387","3.334484063088894e-9","0","0.7342781222320638","0.665863453815261","12592","None","48"
"expert-valley-370","CellLine","0.1","250","199","remove_annotations_randomly","4","5","0.6933442221314822","48","0.7289293849658314","finished","-","possible961","","2022-10-15T13:25:32.000Z","5678","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.7476635514018691","0.7111111111111111","0.7215041128084606","0.7655860349127181","0.6822222222222222","19","0.10542285531049685","4.660259946831502e-9","0","0.7051495016611296","0.6819277108433734","12592","None","48"
"chocolate-cherry-438","Chemical","0.1","11458","6303","remove_annotations_randomly","1","4","0.8667635972995249","48","0.861850951223001","finished","-","possible961","","2022-10-15T18:54:44.000Z","42912","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.859465936323177","0.8642492397727924","0.8514035087719298","0.868105658577306","0.8353319180675886","19","0.11925120892543235","6.805626617278904e-9","0","0.86873468478503","0.8648014340361836","99037","None","48"
"earthy-bush-411","Disease","0.1","1477","86","remove_surfaceforms_randomly","4","5","0.8038970076548364","48","0.8078362315650451","finished","-","possible961","","2022-10-15T15:35:47.000Z","7374","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_surfaceforms_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8314454009968283","0.7855308219178082","0.801229958269273","0.8227334235453315","0.7808219178082192","19","0.209467607325521","5.877120202057995e-9","0","0.840512223515716","0.7703387570018672","16895","None","48"
"swept-frog-490","Chemical","0.1","11372","197","remove_surfaceforms_randomly","2","4","0.8251646789123936","48","0.8247483718176437","finished","-","possible961","","2022-10-16T07:51:46.000Z","45447","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_surfaceforms_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8519356614274356","0.7992426415743875","0.8239055146079389","0.8509844686315274","0.7984967582764358","19","0.19101926943937525","6.984659648878733e-10","0","0.8657195047696367","0.7882394249071387","99037","None","48"
"polar-armadillo-324","CellLine","0.1","250","213","remove_annotations_randomly","3","5","0.6753794266441822","48","0.727906976744186","finished","-","possible961","","2022-10-15T11:49:56.000Z","5734","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.7634146341463415","0.6955555555555556","0.7124856815578464","0.735224586288416","0.6911111111111111","19","0.10554881819656917","5.086272722110152e-9","0","0.7107364685004437","0.6433734939759036","12592","None","48"
"fallen-sound-203","Gene","0.1","8226","269","remove_surfaceforms_randomly","0","4","0.7329900162751719","48","0.727670074021854","finished","-","possible961","","2022-10-15T08:31:04.000Z","38388","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7378654657230681","0.7177525902232111","0.7268484141296276","0.7394244604316547","0.7146929977053056","19","0.3196506612027172","4.2229894461343073e-8","0","0.751313397903543","0.7155391145573973","74905","None",""
"cosmic-valley-306","Disease","0.1","1423","882","remove_annotations_randomly","2","5","0.8421469597940187","48","0.8372190716236084","finished","-","possible961","","2022-10-15T11:15:20.000Z","7521","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_annotations_randomly/0.1","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8218556701030928","0.853167808219178","0.8342013888888888","0.8459507042253521","0.8227739726027398","19","0.1516216122384729","0.0000027163033373653887","0","0.833834488168388","0.8506268338223526","16895","None","48"
